FECHA_CORTE;anio;idmes;mes;ubigeo;departamento;provincia;distrito;idmuseo;nombmuseo;tipo;vadulto;vestudiante;vnino;vadultom;militares;discapacitado;total
20240709;2022;12;Diciembre;20801;Áncash;Casma;Casma;53;"Museo Regional de Casma ""Max Uhle""";Museo;26;3;21;1;0;0;51
20240709;2022;12;Diciembre;20105;Áncash;Huaraz;Independencia;51;Sala de Exhibición del Monumento Arqueológico Willkawaín ;Sala;48;13;13;0;0;0;74
20240709;2022;10;Octubre;30101;Apurímac;Abancay;Abancay;56;Museo Arqueológico, Antropológico de Apurímac;Museo;11;8;10;6;0;0;35
20240709;2022;11;Noviembre;30101;Apurímac;Abancay;Abancay;56;Museo Arqueológico, Antropológico de Apurímac;Museo;14;33;23;10;0;0;80
20240709;2022;12;Diciembre;30101;Apurímac;Abancay;Abancay;56;Museo Arqueológico, Antropológico de Apurímac;Museo;26;2;10;6;0;0;44
20240709;2022;10;Octubre;50108;Ayacucho;Huamanga;Quinua;62;Museo de Sitio de Quinua ;Museo;0;0;0;0;0;0;0
20240709;2022;10;Octubre;50107;Ayacucho;Huamanga;Pacaycasa;59;Museo de Sitio Wari;Museo;67;7;10;6;0;0;90
20240709;2022;10;Octubre;50101;Ayacucho;Huamanga;Ayacucho;63;"Museo Histórico Regional ""Hipólito Unanue""";Museo;103;72;33;3;0;0;211
20240709;2022;11;Noviembre;50108;Ayacucho;Huamanga;Quinua;62;Museo de Sitio de Quinua ;Museo;0;0;0;0;0;0;0
20240709;2022;11;Noviembre;50107;Ayacucho;Huamanga;Pacaycasa;59;Museo de Sitio Wari;Museo;275;41;58;18;0;0;392
20240709;2022;11;Noviembre;50101;Ayacucho;Huamanga;Ayacucho;63;"Museo Histórico Regional ""Hipólito Unanue""";Museo;40;11;5;1;0;0;57
20240709;2022;12;Diciembre;50108;Ayacucho;Huamanga;Quinua;62;Museo de Sitio de Quinua ;Museo;0;0;0;0;0;0;0
20240709;2022;12;Diciembre;50107;Ayacucho;Huamanga;Pacaycasa;59;Museo de Sitio Wari;Museo;263;82;17;9;0;0;371
20240709;2022;12;Diciembre;50101;Ayacucho;Huamanga;Ayacucho;63;"Museo Histórico Regional ""Hipólito Unanue""";Museo;82;30;82;0;0;0;194
20240709;2022;10;Octubre;60101;Cajamarca;Cajamarca;Cajamarca;68;Museo Arqueológico y Etnográfico del Conjunto Monumental Belén ;Museo;380;60;135;40;0;0;615
20240709;2022;11;Noviembre;60101;Cajamarca;Cajamarca;Cajamarca;68;Museo Arqueológico y Etnográfico del Conjunto Monumental Belén ;Museo;649;143;241;49;0;0;1082
20240709;2022;12;Diciembre;60101;Cajamarca;Cajamarca;Cajamarca;68;Museo Arqueológico y Etnográfico del Conjunto Monumental Belén ;Museo;514;63;186;57;0;0;820
20240709;2022;10;Octubre;80901;Cusco;La Covención;Santa Ana;201;Museo Amazónico Andino Qhapaq Ñan Quillabamba;Museo;1;5;6;3;0;0;15
20240709;2022;10;Octubre;81101;Cusco;Paucartambo;Paucartambo;226;Museo de los Pueblos de Paucartambo;Museo;28;11;10;3;0;0;52
20240709;2022;10;Octubre;81302;Cusco;Urubamba;Chinchero;93;Museo de Sitio de Chinchero;Museo;7;4;0;0;0;0;11
20240709;2022;10;Octubre;81304;Cusco;Urubamba;Machupicchu;94;"Museo de Sitio ""Manuel Chávez Ballón""";Museo;0;0;0;0;0;0;0
20240709;2022;10;Octubre;80101;Cusco;Cusco;Cusco;92;Museo Histórico Regional del Cusco;Museo;38;21;12;5;0;0;76
20240709;2022;10;Octubre;81208;Cusco;Quispicanchi;Lucre;82;Sala de Exhibición de Pikillaqta;Sala;0;0;0;0;0;0;0
20240709;2022;11;Noviembre;80901;Cusco;La Covención;Santa Ana;201;Museo Amazónico Andino Qhapaq Ñan Quillabamba;Museo;5;5;2;9;0;0;21
20240709;2022;11;Noviembre;81101;Cusco;Paucartambo;Paucartambo;226;Museo de los Pueblos de Paucartambo;Museo;26;6;1;1;0;0;34
20240709;2022;11;Noviembre;81302;Cusco;Urubamba;Chinchero;93;Museo de Sitio de Chinchero;Museo;20;19;1;6;0;0;46
20240709;2022;11;Noviembre;81304;Cusco;Urubamba;Machupicchu;94;"Museo de Sitio ""Manuel Chávez Ballón""";Museo;16;0;0;0;0;0;16
20240709;2022;11;Noviembre;80101;Cusco;Cusco;Cusco;92;Museo Histórico Regional del Cusco;Museo;38;36;6;1;0;0;81
20240709;2022;11;Noviembre;81208;Cusco;Quispicanchi;Lucre;82;Sala de Exhibición de Pikillaqta;Sala;0;0;0;0;0;0;0
20240709;2022;12;Diciembre;80901;Cusco;La Covención;Santa Ana;201;Museo Amazónico Andino Qhapaq Ñan Quillabamba;Museo;12;4;3;0;0;0;19
20240709;2022;12;Diciembre;81101;Cusco;Paucartambo;Paucartambo;226;Museo de los Pueblos de Paucartambo;Museo;18;15;3;2;0;0;38
20240709;2022;12;Diciembre;81302;Cusco;Urubamba;Chinchero;93;Museo de Sitio de Chinchero;Museo;14;5;0;0;0;0;19
20240709;2022;12;Diciembre;81304;Cusco;Urubamba;Machupicchu;94;"Museo de Sitio ""Manuel Chávez Ballón""";Museo;0;0;0;0;0;0;0
20240709;2022;12;Diciembre;80101;Cusco;Cusco;Cusco;92;Museo Histórico Regional del Cusco;Museo;41;31;14;1;0;0;87
20240709;2022;12;Diciembre;81208;Cusco;Quispicanchi;Lucre;82;Sala de Exhibición de Pikillaqta;Sala;0;0;0;0;0;0;0
20240709;2022;10;Octubre;90601;Huancavelica;Huaytará;Huaytará;19;"Museo Arqueológico ""Samuel Humberto Espinoza Lozano""";Museo;3;0;5;1;0;0;9
20240709;2022;10;Octubre;90101;Huancavelica;Huancavelica;Huancavelica;18;"Museo Regional ""Daniel Hernández Morillo""";Museo;33;10;25;2;0;0;70
20240709;2022;11;Noviembre;90601;Huancavelica;Huaytará;Huaytará;19;"Museo Arqueológico ""Samuel Humberto Espinoza Lozano""";Museo;15;2;5;2;0;0;24
20240709;2022;11;Noviembre;90101;Huancavelica;Huancavelica;Huancavelica;18;"Museo Regional ""Daniel Hernández Morillo""";Museo;2;6;2;2;0;0;12
20240709;2022;12;Diciembre;90601;Huancavelica;Huaytará;Huaytará;19;"Museo Arqueológico ""Samuel Humberto Espinoza Lozano""";Museo;8;8;12;3;0;0;31
20240709;2022;12;Diciembre;90101;Huancavelica;Huancavelica;Huancavelica;18;"Museo Regional ""Daniel Hernández Morillo""";Museo;10;4;6;0;0;0;20
20240709;2022;10;Octubre;100101;Huánuco;Huánuco;Huánuco;99;Sala de Exhibición de la Zona Arqueológica Monumental de Kotosh;Sala;54;13;20;0;0;0;87
20240709;2022;11;Noviembre;100101;Huánuco;Huánuco;Huánuco;99;Sala de Exhibición de la Zona Arqueológica Monumental de Kotosh;Sala;267;95;76;0;0;0;438
20240709;2022;12;Diciembre;100101;Huánuco;Huánuco;Huánuco;99;Sala de Exhibición de la Zona Arqueológica Monumental de Kotosh;Sala;0;0;0;0;0;0;0
20240709;2022;10;Octubre;110505;Ica;Pisco;Paracas;111;"Museo de Sitio ""Julio C. Tello"" de Paracas ";Museo;7;5;4;2;0;0;18
20240709;2022;10;Octubre;110101;Ica;Ica;Ica;20;"Museo Regional de Ica ""Adolfo Bermúdez Jenkins"" ";Museo;16;9;18;0;0;0;43
20240709;2022;10;Octubre;110503;Ica;Pisco;Humay;21;"Sala de Exhibición del Sitio Arqueológico ""Tambo Colorado"" ";Sala;0;0;0;0;0;0;0
20240709;2022;11;Noviembre;110505;Ica;Pisco;Paracas;111;"Museo de Sitio ""Julio C. Tello"" de Paracas ";Museo;202;29;129;27;0;0;387
20240709;2022;11;Noviembre;110101;Ica;Ica;Ica;20;"Museo Regional de Ica ""Adolfo Bermúdez Jenkins"" ";Museo;39;18;68;0;0;0;125
20240709;2022;11;Noviembre;110503;Ica;Pisco;Humay;21;"Sala de Exhibición del Sitio Arqueológico ""Tambo Colorado"" ";Sala;0;0;0;0;0;0;0
20240709;2022;12;Diciembre;110505;Ica;Pisco;Paracas;111;"Museo de Sitio ""Julio C. Tello"" de Paracas ";Museo;85;67;48;28;0;0;228
20240709;2022;12;Diciembre;110101;Ica;Ica;Ica;20;"Museo Regional de Ica ""Adolfo Bermúdez Jenkins"" ";Museo;57;19;77;2;0;0;155
20240709;2022;12;Diciembre;110503;Ica;Pisco;Humay;21;"Sala de Exhibición del Sitio Arqueológico ""Tambo Colorado"" ";Sala;0;0;0;0;0;0;0
20240709;2022;10;Octubre;120901;Junín;Chupaca;Chupaca;22;Museo Regional de Arqueología de Junín;Museo;11;4;5;0;0;0;20
20240709;2022;10;Octubre;120119;Junín;Huancayo;Huancan;23;Museo de Sitio de Wariwillka;Museo;65;15;46;16;0;0;142
20240709;2022;11;Noviembre;120901;Junín;Chupaca;Chupaca;22;Museo Regional de Arqueología de Junín;Museo;83;19;54;5;0;0;161
20240709;2022;11;Noviembre;120119;Junín;Huancayo;Huancan;23;Museo de Sitio de Wariwillka;Museo;161;42;77;26;0;0;306
20240709;2022;12;Diciembre;120901;Junín;Chupaca;Chupaca;22;Museo Regional de Arqueología de Junín;Museo;46;31;38;2;0;0;117
20240709;2022;12;Diciembre;120119;Junín;Huancayo;Huancan;23;Museo de Sitio de Wariwillka;Museo;185;108;115;30;0;0;438
20240709;2022;10;Octubre;130104;La Libertad;Trujillo;Huanchaco;24;Museo de Sitio de Chan Chan;Museo;133;14;60;9;0;0;216
20240709;2022;11;Noviembre;130104;La Libertad;Trujillo;Huanchaco;24;Museo de Sitio de Chan Chan;Museo;944;166;607;143;0;0;1860
20240709;2022;12;Diciembre;130104;La Libertad;Trujillo;Huanchaco;24;Museo de Sitio de Chan Chan;Museo;287;37;133;57;0;0;514
20240709;2022;10;Octubre;140301;Lambayeque;Lambayeque;Lambayeque;120;Museo Arqueológico Nacional Brüning ;Museo;104;13;45;8;0;0;170
20240709;2022;10;Octubre;140311;Lambayeque;Lambayeque;San José;179;Museo de Sitio Huaca Chotuna - Chornancap;Museo;8;5;2;0;0;0;15
20240709;2022;10;Octubre;140115;Lambayeque;Chiclayo;Saña;125;Museo de Sitio Huaca Rajada - Sipán;Museo;51;0;13;0;0;0;64
20240709;2022;10;Octubre;140312;Lambayeque;Lambayeque;Túcume;123;Museo de Sitio Túcume;Museo;84;6;33;5;0;0;128
20240709;2022;10;Octubre;140201;Lambayeque;Ferreñafe;Ferreñafe;122;Museo Nacional de Sicán;Museo;84;44;46;43;0;0;217
20240709;2022;10;Octubre;140301;Lambayeque;Lambayeque;Lambayeque;121;Museo Tumbas Reales de Sipán;Museo;199;60;111;62;0;0;432
20240709;2022;11;Noviembre;140301;Lambayeque;Lambayeque;Lambayeque;120;Museo Arqueológico Nacional Brüning ;Museo;172;71;117;14;0;0;374
20240709;2022;11;Noviembre;140311;Lambayeque;Lambayeque;San José;179;Museo de Sitio Huaca Chotuna - Chornancap;Museo;24;4;13;1;0;0;42
20240709;2022;11;Noviembre;140115;Lambayeque;Chiclayo;Saña;125;Museo de Sitio Huaca Rajada - Sipán;Museo;227;0;79;18;0;0;324
20240709;2022;11;Noviembre;140312;Lambayeque;Lambayeque;Túcume;123;Museo de Sitio Túcume;Museo;402;0;486;57;0;0;945
20240709;2022;11;Noviembre;140201;Lambayeque;Ferreñafe;Ferreñafe;122;Museo Nacional de Sicán;Museo;346;70;438;50;0;0;904
20240709;2022;11;Noviembre;140301;Lambayeque;Lambayeque;Lambayeque;121;Museo Tumbas Reales de Sipán;Museo;907;118;943;157;0;0;2125
20240709;2022;12;Diciembre;140301;Lambayeque;Lambayeque;Lambayeque;120;Museo Arqueológico Nacional Brüning ;Museo;110;35;81;26;0;0;252
20240709;2022;12;Diciembre;140311;Lambayeque;Lambayeque;San José;179;Museo de Sitio Huaca Chotuna - Chornancap;Museo;2;1;1;0;0;0;4
20240709;2022;12;Diciembre;140115;Lambayeque;Chiclayo;Saña;125;Museo de Sitio Huaca Rajada - Sipán;Museo;54;3;23;9;0;0;89
20240709;2022;12;Diciembre;140312;Lambayeque;Lambayeque;Túcume;123;Museo de Sitio Túcume;Museo;140;35;39;24;0;0;238
20240709;2022;12;Diciembre;140201;Lambayeque;Ferreñafe;Ferreñafe;122;Museo Nacional de Sicán;Museo;52;11;30;8;0;0;101
20240709;2022;12;Diciembre;140301;Lambayeque;Lambayeque;Lambayeque;121;Museo Tumbas Reales de Sipán;Museo;238;135;140;98;0;0;611
20240709;2022;10;Octubre;160101;Loreto;Maynas;Iquitos;25;Museo Amazónico;Museo;0;0;0;0;0;0;0
20240709;2022;11;Noviembre;160101;Loreto;Maynas;Iquitos;25;Museo Amazónico;Museo;121;12;29;8;0;0;170
20240709;2022;12;Diciembre;160101;Loreto;Maynas;Iquitos;25;Museo Amazónico;Museo;184;27;23;12;0;0;246
20240709;2022;10;Octubre;200105;Piura;Piura;Catacaos;27;Museo de Sitio de Narihualá;Museo;26;7;8;0;0;0;41
20240709;2022;10;Octubre;200101;Piura;Piura;Piura;142;Sala de Oro del Museo Municipal Vicús;Sala;0;0;0;0;0;0;0
20240709;2022;11;Noviembre;200105;Piura;Piura;Catacaos;27;Museo de Sitio de Narihualá;Museo;107;10;29;0;0;0;146
20240709;2022;11;Noviembre;200101;Piura;Piura;Piura;142;Sala de Oro del Museo Municipal Vicús;Sala;0;0;0;0;0;0;0
20240709;2022;12;Diciembre;200105;Piura;Piura;Catacaos;27;Museo de Sitio de Narihualá;Museo;50;2;1;0;0;0;53
20240709;2022;12;Diciembre;200101;Piura;Piura;Piura;142;Sala de Oro del Museo Municipal Vicús;Sala;0;0;0;0;0;0;0
20240709;2022;10;Octubre;210708;Puno;Lampa;Pucara;31;Museo Lítico de Pukara ;Museo;11;0;2;1;0;0;14
20240709;2022;10;Octubre;210401;Puno;Chucuito;Juli;30;"Templo Museo ""Nuestra Señora de la Asunción"" ";Museo;0;0;0;0;0;0;0
20240709;2022;10;Octubre;210401;Puno;Chucuito;Julio;29;"Templo Museo ""San Juan de Letrán""";Museo;0;0;0;0;0;0;0
20240709;2022;11;Noviembre;210708;Puno;Lampa;Pucara;31;Museo Lítico de Pukara ;Museo;11;12;7;2;0;0;32
20240709;2022;11;Noviembre;210401;Puno;Chucuito;Juli;30;"Templo Museo ""Nuestra Señora de la Asunción"" ";Museo;17;12;0;0;0;0;29
20240709;2022;11;Noviembre;210401;Puno;Chucuito;Julio;29;"Templo Museo ""San Juan de Letrán""";Museo;19;6;0;0;0;0;25
20240709;2022;12;Diciembre;210708;Puno;Lampa;Pucara;31;Museo Lítico de Pukara ;Museo;22;6;30;3;0;0;61
20240709;2022;12;Diciembre;210401;Puno;Chucuito;Juli;30;"Templo Museo ""Nuestra Señora de la Asunción"" ";Museo;15;0;0;0;0;0;15
20240709;2022;12;Diciembre;210401;Puno;Chucuito;Julio;29;"Templo Museo ""San Juan de Letrán""";Museo;12;4;0;0;0;0;16
20240709;2022;10;Octubre;220101;San Martín;Moyobamba;Moyobamba;148;Museo Departamental San Martín;Museo;18;5;2;0;0;0;25
20240709;2022;11;Noviembre;220101;San Martín;Moyobamba;Moyobamba;148;Museo Departamental San Martín;Museo;8;22;15;2;0;0;47
20240709;2022;12;Diciembre;220101;San Martín;Moyobamba;Moyobamba;148;Museo Departamental San Martín;Museo;23;45;12;0;0;0;80
20240709;2022;10;Octubre;230101;Tacna;Tacna;Tacna;34;Museo Histórico Regional de Tacna;Museo;8;10;2;0;0;0;20
20240709;2022;10;Octubre;230108;Tacna;Tacna;Pocollay;33;Museo de Sitio Las Peañas;Museo;2;1;0;0;0;0;3
20240709;2022;11;Noviembre;230101;Tacna;Tacna;Tacna;34;Museo Histórico Regional de Tacna;Museo;4;0;2;0;0;0;6
20240709;2022;11;Noviembre;230108;Tacna;Tacna;Pocollay;33;Museo de Sitio Las Peañas;Museo;4;1;1;0;0;0;6
20240709;2022;12;Diciembre;230101;Tacna;Tacna;Tacna;34;Museo Histórico Regional de Tacna;Museo;10;2;0;0;0;0;12
20240709;2022;12;Diciembre;230108;Tacna;Tacna;Pocollay;33;Museo de Sitio Las Peañas;Museo;3;1;0;0;0;0;4
20240709;2022;10;Octubre;240102;Tumbes;Tumbes;Corrales;35;"Museo de Sitio Cabeza de Vaca ""Gran Chilimasa"" ";Museo;0;0;0;0;0;0;0
20240709;2022;11;Noviembre;240102;Tumbes;Tumbes;Corrales;35;"Museo de Sitio Cabeza de Vaca ""Gran Chilimasa"" ";Museo;4;0;8;0;0;0;12
20240709;2022;12;Diciembre;240102;Tumbes;Tumbes;Corrales;35;"Museo de Sitio Cabeza de Vaca ""Gran Chilimasa"" ";Museo;4;0;0;0;0;0;4
20240709;2023;1;Enero;10101;Amazonas;Chachapoyas;Chachapoyas;48;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";Sala;44;2;14;0;1;0;61
20240709;2023;1;Enero;20101;Áncash;Huaraz;Huaraz;3;"Museo Arqueológico de Áncash ""Augusto Soriano Infante""";Museo;57;9;17;2;0;0;85
20240709;2023;1;Enero;21501;Áncash;Pallasca;Cabana;200;Museo Arqueológico Zonal de Cabana;Museo;10;2;0;0;0;0;12
20240709;2023;1;Enero;22006;Áncash;Yungay;Ranrahirca;54;Museo de Antropolgía, Arqueología e Historia Natural de Ranrahirca;Museo;15;8;10;0;0;0;33
20240709;2023;1;Enero;21004;Áncash;Huari;Chavin de Huántar;199;Museo Nacional Chavín ;Museo;166;11;30;12;0;0;219
20240709;2023;1;Enero;20801;Áncash;Casma;Casma;53;"Museo Regional de Casma ""Max Uhle""";Museo;33;5;12;1;0;0;51
20240709;2023;1;Enero;20105;Áncash;Huaraz;Independencia;51;Sala de Exhibición del Monumento Arqueológico Willkawaín ;Sala;90;42;30;0;0;0;162
20240709;2023;1;Enero;30101;Apurímac;Abancay;Abancay;56;Museo Arqueológico, Antropológico de Apurímac;Museo;21;0;12;7;0;0;40
20240709;2023;1;Enero;50108;Ayacucho;Huamanga;Quinua;62;Museo de Sitio de Quinua ;Museo;0;0;0;0;0;0;0
20240709;2023;1;Enero;50107;Ayacucho;Huamanga;Pacaycasa;59;Museo de Sitio Wari;Museo;0;0;0;0;0;0;0
20240709;2023;1;Enero;50101;Ayacucho;Huamanga;Ayacucho;63;"Museo Histórico Regional ""Hipólito Unanue""";Museo;44;18;15;0;0;0;77
20240709;2023;1;Enero;60101;Cajamarca;Cajamarca;Cajamarca;68;Museo Arqueológico y Etnográfico del Conjunto Monumental Belén ;Museo;583;107;215;35;4;0;944
20240709;2023;1;Enero;80901;Cusco;La Covención;Santa Ana;201;Museo Amazónico Andino Qhapaq Ñan Quillabamba;Museo;25;7;10;0;0;0;42
20240709;2023;1;Enero;81101;Cusco;Paucartambo;Paucartambo;226;Museo de los Pueblos de Paucartambo;Museo;24;25;3;2;0;0;54
20240709;2023;1;Enero;81302;Cusco;Urubamba;Chinchero;93;Museo de Sitio de Chinchero;Museo;42;28;3;3;0;0;76
20240709;2023;1;Enero;81304;Cusco;Urubamba;Machupicchu;94;"Museo de Sitio ""Manuel Chávez Ballón""";Museo;50;16;0;0;0;0;66
20240709;2023;1;Enero;80101;Cusco;Cusco;Cusco;92;Museo Histórico Regional del Cusco;Museo;63;34;7;7;0;0;111
20240709;2023;1;Enero;81208;Cusco;Quispicanchi;Lucre;82;Sala de Exhibición de Pikillaqta;Sala;0;0;0;0;0;0;0
20240709;2023;1;Enero;90601;Huancavelica;Huaytará;Huaytará;19;"Museo Arqueológico ""Samuel Humberto Espinoza Lozano""";Museo;7;2;4;1;0;0;14
20240709;2023;1;Enero;90101;Huancavelica;Huancavelica;Huancavelica;18;"Museo Regional ""Daniel Hernández Morillo""";Museo;5;2;0;0;0;0;7
20240709;2023;1;Enero;100101;Huánuco;Huánuco;Huánuco;99;Sala de Exhibición de la Zona Arqueológica Monumental de Kotosh;Sala;265;105;69;0;0;0;439
20240709;2023;1;Enero;110505;Ica;Pisco;Paracas;111;"Museo de Sitio ""Julio C. Tello"" de Paracas ";Museo;133;0;65;19;0;0;217
20240709;2023;1;Enero;110101;Ica;Ica;Ica;20;"Museo Regional de Ica ""Adolfo Bermúdez Jenkins"" ";Museo;24;6;20;0;0;0;50
20240709;2023;1;Enero;110503;Ica;Pisco;Humay;21;"Sala de Exhibición del Sitio Arqueológico ""Tambo Colorado"" ";Sala;0;0;0;0;0;0;0
20240709;2023;1;Enero;120901;Junín;Chupaca;Chupaca;22;Museo Regional de Arqueología de Junín;Museo;0;0;0;0;0;0;0
20240709;2023;1;Enero;120119;Junín;Huancayo;Huancan;23;Museo de Sitio de Wariwillka;Museo;148;42;30;28;0;0;248
20240709;2023;1;Enero;130104;La Libertad;Trujillo;Huanchaco;24;Museo de Sitio de Chan Chan;Museo;116;17;50;22;0;0;205
20240709;2023;1;Enero;140301;Lambayeque;Lambayeque;Lambayeque;120;Museo Arqueológico Nacional Brüning ;Museo;110;32;25;6;2;0;175
20240709;2023;1;Enero;140311;Lambayeque;Lambayeque;San José;179;Museo de Sitio Huaca Chotuna - Chornancap;Museo;7;0;9;0;0;0;16
20240709;2023;1;Enero;140115;Lambayeque;Chiclayo;Saña;125;Museo de Sitio Huaca Rajada - Sipán;Museo;102;8;39;16;1;0;166
20240709;2023;1;Enero;140312;Lambayeque;Lambayeque;Túcume;123;Museo de Sitio Túcume;Museo;45;4;17;0;0;0;66
20240709;2023;1;Enero;140201;Lambayeque;Ferreñafe;Ferreñafe;122;Museo Nacional de Sicán;Museo;1051;165;54;389;0;0;1659
20240709;2023;1;Enero;140301;Lambayeque;Lambayeque;Lambayeque;121;Museo Tumbas Reales de Sipán;Museo;202;70;100;29;0;0;401
20240709;2023;1;Enero;160101;Loreto;Maynas;Iquitos;25;Museo Amazónico;Museo;120;0;32;12;0;0;164
20240709;2023;1;Enero;200105;Piura;Piura;Catacaos;27;Museo de Sitio de Narihualá;Museo;49;15;10;0;0;0;74
20240709;2023;1;Enero;200101;Piura;Piura;Piura;142;Sala de Oro del Museo Municipal Vicús;Sala;0;0;0;0;0;0;0
20240709;2023;1;Enero;210708;Puno;Lampa;Pucara;31;Museo Lítico de Pukara ;Museo;26;6;25;7;0;0;64
20240709;2023;1;Enero;210401;Puno;Chucuito;Juli;30;"Templo Museo ""Nuestra Señora de la Asunción"" ";Museo;23;0;0;0;0;0;23
20240709;2023;1;Enero;210401;Puno;Chucuito;Julio;29;"Templo Museo ""San Juan de Letrán""";Museo;14;4;0;0;0;0;18
20240709;2023;1;Enero;220101;San Martín;Moyobamba;Moyobamba;148;Museo Departamental San Martín;Museo;28;7;5;3;0;0;43
20240709;2023;1;Enero;230101;Tacna;Tacna;Tacna;34;Museo Histórico Regional de Tacna;Museo;10;2;0;2;0;0;14
20240709;2023;1;Enero;230108;Tacna;Tacna;Pocollay;33;Museo de Sitio Las Peañas;Museo;2;0;0;0;0;0;2
20240709;2023;1;Enero;240102;Tumbes;Tumbes;Corrales;35;"Museo de Sitio Cabeza de Vaca ""Gran Chilimasa"" ";Museo;0;0;0;0;0;0;0
20240709;2023;2;Febrero;10101;Amazonas;Chachapoyas;Chachapoyas;48;"Sala de Exhibición ""Gilberto Tenorio Ruiz""";Sala;58;11;39;8;0;0;116
20240709;2023;2;Febrero;20101;Áncash;Huaraz;Huaraz;3;"Museo Arqueológico de Áncash ""Augusto Soriano Infante""";Museo;120;39;63;16;0;0;238
20240709;2023;2;Febrero;21501;Áncash;Pallasca;Cabana;200;Museo Arqueológico Zonal de Cabana;Museo;3;6;1;0;0;0;10
20240709;2023;2;Febrero;22006;Áncash;Yungay;Ranrahirca;54;Museo de Antropolgía, Arqueología e Historia Natural de Ranrahirca;Museo;14;18;20;3;0;0;55
20240709;2023;2;Febrero;21004;Áncash;Huari;Chavin de Huántar;199;Museo Nacional Chavín ;Museo;364;29;107;30;2;0;532
20240709;2023;2;Febrero;20801;Áncash;Casma;Casma;53;"Museo Regional de Casma ""Max Uhle""";Museo;42;2;13;8;0;0;65
20240709;2023;2;Febrero;20105;Áncash;Huaraz;Independencia;51;Sala de Exhibición del Monumento Arqueológico Willkawaín ;Sala;43;16;28;0;0;0;87
20240709;2023;2;Febrero;30101;Apurímac;Abancay;Abancay;56;Museo Arqueológico, Antropológico de Apurímac;Museo;0;0;0;0;0;0;0
20240709;2023;2;Febrero;50108;Ayacucho;Huamanga;Quinua;62;Museo de Sitio de Quinua ;Museo;0;0;0;0;0;0;0
20240709;2023;2;Febrero;50107;Ayacucho;Huamanga;Pacaycasa;59;Museo de Sitio Wari;Museo;225;22;57;14;0;0;318
20240709;2023;2;Febrero;50101;Ayacucho;Huamanga;Ayacucho;63;"Museo Histórico Regional ""Hipólito Unanue""";Museo;186;63;32;8;0;0;289
20240709;2023;2;Febrero;60101;Cajamarca;Cajamarca;Cajamarca;68;Museo Arqueológico y Etnográfico del Conjunto Monumental Belén ;Museo;532;76;207;44;11;0;870
20240709;2023;2;Febrero;80901;Cusco;La Covención;Santa Ana;201;Museo Amazónico Andino Qhapaq Ñan Quillabamba;Museo;8;2;4;0;0;0;14
20240709;2023;2;Febrero;81101;Cusco;Paucartambo;Paucartambo;226;Museo de los Pueblos de Paucartambo;Museo;19;5;2;0;0;0;26
20240709;2023;2;Febrero;81302;Cusco;Urubamba;Chinchero;93;Museo de Sitio de Chinchero;Museo;19;11;0;3;0;0;33
20240709;2023;2;Febrero;81304;Cusco;Urubamba;Machupicchu;94;"Museo de Sitio ""Manuel Chávez Ballón""";Museo;0;0;0;0;0;0;0
20240709;2023;2;Febrero;80101;Cusco;Cusco;Cusco;92;Museo Histórico Regional del Cusco;Museo;104;72;25;10;0;0;211
20240709;2023;2;Febrero;81208;Cusco;Quispicanchi;Lucre;82;Sala de Exhibición de Pikillaqta;Sala;0;0;0;0;0;0;0
20240709;2023;2;Febrero;90601;Huancavelica;Huaytará;Huaytará;19;"Museo Arqueológico ""Samuel Humberto Espinoza Lozano""";Museo;6;6;6;0;0;0;18
20240709;2023;2;Febrero;90101;Huancavelica;Huancavelica;Huancavelica;18;"Museo Regional ""Daniel Hernández Morillo""";Museo;10;2;4;2;0;0;18
20240709;2023;2;Febrero;100101;Huánuco;Huánuco;Huánuco;99;Sala de Exhibición de la Zona Arqueológica Monumental de Kotosh;Sala;406;120;95;0;0;0;621
20240709;2023;2;Febrero;110505;Ica;Pisco;Paracas;111;"Museo de Sitio ""Julio C. Tello"" de Paracas ";Museo;213;46;116;35;0;0;410
20240709;2023;2;Febrero;110101;Ica;Ica;Ica;20;"Museo Regional de Ica ""Adolfo Bermúdez Jenkins"" ";Museo;144;75;83;0;0;0;302
20240709;2023;2;Febrero;110503;Ica;Pisco;Humay;21;"Sala de Exhibición del Sitio Arqueológico ""Tambo Colorado"" ";Sala;0;0;0;0;0;0;0
20240709;2023;2;Febrero;120901;Junín;Chupaca;Chupaca;22;Museo Regional de Arqueología de Junín;Museo;75;41;23;6;0;0;145
20240709;2023;2;Febrero;120119;Junín;Huancayo;Huancan;23;Museo de Sitio de Wariwillka;Museo;140;60;82;34;0;0;316
20240709;2023;2;Febrero;130104;La Libertad;Trujillo;Huanchaco;24;Museo de Sitio de Chan Chan;Museo;1395;198;608;214;13;0;2428
20240709;2023;2;Febrero;140301;Lambayeque;Lambayeque;Lambayeque;120;Museo Arqueológico Nacional Brüning ;Museo;1033;90;509;64;0;0;1696
20240709;2023;2;Febrero;140311;Lambayeque;Lambayeque;San José;179;Museo de Sitio Huaca Chotuna - Chornancap;Museo;108;41;30;3;0;0;182
20240709;2023;2;Febrero;140115;Lambayeque;Chiclayo;Saña;125;Museo de Sitio Huaca Rajada - Sipán;Museo;246;16;120;30;3;0;415
20240709;2023;2;Febrero;140312;Lambayeque;Lambayeque;Túcume;123;Museo de Sitio Túcume;Museo;2190;339;1168;142;0;0;3839
